id,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
7.46E+17,485067110,Violet,2022-10-25,N/A,within an hour,100%,100%,f,Old East Dallas,1,1,t,t,District 2,Dallas,Entire townhouse,Entire home/apt,3,1 bath,1,1,220,1,1125,t,0,0,4,279,3/7/23,3,3,0,5,5,5,5,5,4.67,4.67,t,1,1,0,0,0.78
7.56E+17,373278846,Talore,2020-10-25,N/A,within an hour,100%,96%,f,Vickery Meadow,10,11,t,t,District 9,Dallas,Entire condo,Entire home/apt,3,1 bath,1,1,79,3,365,t,24,54,84,359,3/7/23,3,3,0,5,4.67,5,4.67,5,5,5,t,10,10,0,0,0.8
7.46E+17,485070582,Jacob And Deb,2022-10-25,"Dallas, TX",within an hour,100%,100%,t,N/A,1,1,t,t,District 2,Dallas,Entire home,Entire home/apt,8,1 bath,3,3,206,2,32,t,4,34,64,154,3/7/23,20,20,5,4.95,5,5,5,5,4.8,4.85,t,1,1,0,0,4.96
7.46E+17,63917838,Jasmine,2016-03-21,"Dallas, TX",within an hour,100%,99%,t,Southeast Dallas,9,10,t,t,District 6,Dallas,Entire townhouse,Entire home/apt,11,4.5 baths,4,4,327,3,1125,t,17,37,60,147,3/7/23,4,4,1,5,5,5,5,5,4.5,5,f,4,4,0,0,1.18
7.46E+17,119624846,Andrew,2017-03-07,N/A,within an hour,100%,100%,t,Old East Dallas,1,1,t,t,District 2,Dallas,Entire home,Entire home/apt,8,2 baths,3,5,123,1,365,t,14,33,56,56,3/7/23,41,41,3,4.85,4.9,4.83,4.98,4.98,4.66,4.78,f,1,1,0,0,9.32
7.46E+17,393114550,Travel,2021-03-18,N/A,within an hour,97%,100%,f,Old East Dallas,2,6,t,t,District 2,Dallas,Entire serviced apartment,Entire home/apt,4,1 bath,1,2,63,4,365,t,14,44,74,349,3/7/23,1,1,0,5,5,5,5,5,5,5,t,2,2,0,0,0.34
7.53E+17,374660578,Jessica,2020-11-06,"Grand Prairie, TX",within an hour,100%,100%,f,Casa View,1,2,t,f,District 9,Dallas,Entire home,Entire home/apt,7,1.5 baths,3,5,139,1,365,t,26,56,86,86,3/7/23,5,5,1,4.6,4.8,4.8,4.6,4.8,4.4,4.6,t,1,1,0,0,1.39
7.54E+17,479836404,Kadrian,2022-09-16,N/A,a few days or more,0%,0%,f,Dallas Downtown Historic District,1,1,f,t,District 2,Dallas,Entire condo,Entire home/apt,2,1 bath,1,1,100,1,365,t,30,60,90,365,3/7/23,0,0,0,0,0,0,0,0,0,0,f,1,1,0,0,N/A
7.54E+17,138228945,Savannah,2017-07-02,N/A,within an hour,95%,99%,t,Oak Cliff,5,7,t,t,District 1,Dallas,Entire rental unit,Entire home/apt,6,2 baths,2,2,143,7,28,t,22,52,67,124,3/7/23,10,10,1,5,5,4.9,4.6,5,4.7,4.8,f,3,3,0,0,2.97
7.54E+17,299781917,Faiyaz,2019-10-03,N/A,within an hour,100%,96%,f,Wolf Creek,1,2,t,t,District 8,Dallas,Private room in home,Private room,2,1.5 baths,1,1,71,2,365,t,0,6,8,152,3/7/23,5,5,1,4.6,4.2,4.4,4.8,4.6,5,4.6,t,1,0,1,0,1.32
7.54E+17,442994570,Todd,2022-01-31,N/A,within an hour,100%,99%,f,Lower Greenville,11,12,t,f,District 14,Dallas,Entire home,Entire home/apt,6,3 baths,3,3,164,2,365,t,15,38,59,334,3/7/23,17,17,5,4.82,4.76,4.88,4.88,5,4.76,4.88,t,11,11,0,0,4.72
7.54E+17,122416966,Diana,2017-03-24,"Dallas, TX",within an hour,100%,96%,t,Lake Highlands,2,2,t,t,District 10,Dallas,Entire home,Entire home/apt,14,3 baths,4,5,417,2,365,t,12,33,61,336,3/7/23,7,7,0,5,5,5,5,5,5,5,f,2,2,0,0,1.83
7.56E+17,486955646,Veronica,2022-11-08,N/A,within a day,100%,100%,f,N/A,1,1,f,t,District 2,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,1,90,3,1125,t,22,52,82,82,3/7/23,2,2,0,5,5,5,5,5,4.5,5,f,1,1,0,0,0.56
7.56E+17,189992337,Jeff,2018-05-16,"Washington, DC",within an hour,100%,99%,f,North Central Pensacola,6,6,t,t,District 2,Dallas,Entire loft,Entire home/apt,2,1 bath,1,1,93,28,365,t,26,56,86,361,3/7/23,0,0,0,0,0,0,0,0,0,0,t,3,3,0,0,N/A
7.56E+17,37853441,Azar,2015-07-08,N/A,within an hour,100%,99%,f,Northwood Hills,20,33,t,t,District 2,Dallas,Entire condo,Entire home/apt,2,1 bath,1,1,96,2,365,t,15,28,38,306,3/7/23,17,17,8,4.76,4.88,4.82,5,4.94,4.71,4.71,f,8,3,5,0,5.86
7.56E+17,372903117,Darrick,2020-10-22,N/A,within an hour,100%,97%,f,Old East Dallas,10,10,t,f,District 2,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,1,252,1,365,t,3,33,63,338,3/7/23,6,6,0,4.83,4.83,5,4.33,4.83,4.33,4.83,f,10,10,0,0,1.64
7.56E+17,263502162,Landing,2019-05-22,"San Francisco, CA",within a few hours,88%,99%,f,Charter Oak,3286,4525,t,t,District 13,Dallas,Entire rental unit,Entire home/apt,2,1 bath,1,1,88,30,365,t,0,0,0,0,3/7/23,0,0,0,0,0,0,0,0,0,0,t,81,81,0,0,N/A
7.57E+17,364004962,Chase And Colette,2020-08-23,"Murphy, TX",within an hour,100%,100%,t,Royal Oaks,13,13,t,t,District 13,Dallas,Entire home,Entire home/apt,8,1 bath,3,4,230,1,365,t,11,30,52,307,3/7/23,20,20,5,5,4.9,4.85,5,5,5,4.7,t,5,5,0,0,5.83
7.46E+17,53230464,Yaseer,2016-01-03,"Buena Park, CA",within an hour,100%,95%,f,Old East Dallas,1,1,t,t,District 2,Dallas,Entire condo,Entire home/apt,2,1 bath,1,1,60,5,365,t,6,9,12,210,3/7/23,3,3,3,5,5,4.67,5,5,5,5,f,1,1,0,0,3
7.46E+17,441256043,Chibuzo,2022-01-19,N/A,within an hour,85%,98%,f,Old East Dallas,5,16,t,f,District 2,Dallas,Entire rental unit,Entire home/apt,7,1 bath,1,5,150,5,365,t,23,53,61,268,3/7/23,0,0,0,0,0,0,0,0,0,0,t,5,5,0,0,N/A
7.55E+17,106197898,Jerry,2016-12-04,"Midland, TX",within an hour,100%,100%,f,West Dallas,2,2,t,t,District 6,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,1,70,1,1125,t,0,0,0,128,3/7/23,9,9,0,4.44,4.67,4.56,4.56,4.89,4.78,5,t,1,1,0,0,2.29
7.57E+17,457266509,Araceli,2022-05-03,"Kaufman, TX",a few days or more,0%,N/A,f,Old East Dallas,1,1,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,1,120,1,365,t,30,60,90,365,3/7/23,0,0,0,0,0,0,0,0,0,0,t,1,1,0,0,N/A
7.55E+17,486657068,Ranjit,2022-11-06,"Los Angeles, CA",within a few hours,100%,100%,f,Northwest Dallas,1,1,f,f,District 13,Dallas,Entire home,Entire home/apt,10,3 baths,3,5,328,3,1125,t,0,3,23,285,3/7/23,2,2,0,5,5,4.5,5,5,5,5,t,1,1,0,0,0.59
7.55E+17,59594625,Ibero,2016-02-20,"Dallas, TX",within an hour,100%,91%,f,Vickery Meadow,4,18,t,t,District 13,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,1,139,2,365,t,15,45,75,75,3/7/23,0,0,0,0,0,0,0,0,0,0,f,2,2,0,0,N/A
7.55E+17,298328574,Joe,2019-09-27,"Dallas, TX",within an hour,100%,100%,t,Lower Greenville,1,2,t,t,District 14,Dallas,Entire home,Entire home/apt,10,2.5 baths,3,5,261,2,40,t,24,50,77,257,3/7/23,7,7,2,5,4.86,5,5,5,5,5,f,1,1,0,0,2.06
7.55E+17,145230414,Emmanuel,2017-08-09,"Dallas, TX",N/A,N/A,N/A,f,N/A,4,4,t,t,District 9,Dallas,Entire home,Entire home/apt,10,3 baths,5,5,760,3,365,t,29,59,89,89,3/7/23,0,0,0,0,0,0,0,0,0,0,f,4,1,3,0,N/A
7.55E+17,1354541,Colin,2011-10-31,"Dallas, TX",N/A,N/A,N/A,f,N/A,1,1,t,t,District 2,Dallas,Entire home,Entire home/apt,4,1 bath,2,4,148,3,365,t,0,0,29,304,3/7/23,7,7,0,5,5,4.86,5,5,5,4.86,f,1,1,0,0,2.44
7.55E+17,145230414,Emmanuel,2017-08-09,"Dallas, TX",N/A,N/A,N/A,f,N/A,4,4,t,t,District 9,Dallas,Private room in home,Private room,2,1 shared bath,1,1,60,3,1125,t,30,60,90,90,3/7/23,0,0,0,0,0,0,0,0,0,0,f,4,1,3,0,N/A
7.55E+17,201127651,Vacasa Texas,2018-07-09,N/A,within an hour,94%,99%,f,Lake Highlands,392,770,t,t,District 2,Dallas,Entire home,Entire home/apt,10,4 baths,4,5,845,2,365,t,16,42,71,346,3/7/23,2,2,0,5,5,5,4,5,5,5,t,5,5,0,0,0.92
7.55E+17,145230414,Emmanuel,2017-08-09,"Dallas, TX",N/A,N/A,N/A,f,N/A,4,4,t,t,District 9,Dallas,Private room in home,Private room,2,1 shared bath,1,1,60,3,1125,t,30,60,90,365,3/7/23,0,0,0,0,0,0,0,0,0,0,f,4,1,3,0,N/A
7.55E+17,145230414,Emmanuel,2017-08-09,"Dallas, TX",N/A,N/A,N/A,f,N/A,4,4,t,t,District 9,Dallas,Private room in home,Private room,2,1 bath,1,1,60,3,1125,t,30,60,90,90,3/7/23,0,0,0,0,0,0,0,0,0,0,f,4,1,3,0,N/A
7.46E+17,160656659,Shan,2017-11-29,"Toronto, Canada",within an hour,83%,100%,t,Vickery Meadow,1,2,t,t,District 13,Dallas,Entire condo,Entire home/apt,3,2 baths,2,2,71,1,365,t,0,16,24,231,3/7/23,6,6,0,4.83,4.83,4.83,5,4.83,4.33,5,t,1,1,0,0,1.4
7.46E+17,213227611,Sean,2018-09-02,"Dallas, TX",within an hour,100%,99%,f,Dallas Downtown Historic District,78,221,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,2,107,1,999,t,26,56,86,361,3/7/23,10,10,3,4.3,4.3,4.2,4.4,4.7,3.8,4.4,t,11,11,0,0,2.46
7.46E+17,213227611,Sean,2018-09-02,"Dallas, TX",within an hour,100%,99%,f,Dallas Downtown Historic District,78,221,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,2,86,1,999,t,26,56,86,361,3/7/23,13,13,1,4.15,4.38,4.31,4.69,4.46,4.23,4.23,t,11,11,0,0,3.2
7.47E+17,53072315,Sarah,2016-01-02,N/A,within an hour,100%,98%,t,Bishop Arts District,3,3,t,t,District 1,Dallas,Entire condo,Entire home/apt,6,3 baths,3,3,287,7,1125,t,27,57,87,177,3/7/23,5,5,0,5,5,5,5,5,5,5,f,2,2,0,0,1.29
7.47E+17,9124824,Kevin,2013-09-29,"Dallas, TX",within an hour,100%,97%,f,Oak Lawn,17,23,t,t,District 2,Dallas,Private room in condo,Private room,1,1 private bath,1,1,250,30,365,t,0,0,0,187,3/7/23,0,0,0,0,0,0,0,0,0,0,f,13,7,6,0,N/A
7.47E+17,436634898,Laderrick,2021-12-19,N/A,within an hour,100%,67%,f,South Dallas,1,1,t,f,District 7,Dallas,Entire home,Entire home/apt,8,2.5 baths,4,4,397,3,30,t,29,57,87,87,3/7/23,1,1,0,5,5,5,5,5,5,5,f,1,1,0,0,0.26
7.47E+17,372903117,Darrick,2020-10-22,N/A,within an hour,100%,97%,f,Old East Dallas,10,10,t,f,District 2,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,1,169,1,365,t,27,57,87,177,3/7/23,10,10,3,5,4.9,5,4.9,5,4.8,4.7,f,10,10,0,0,2.63
7.63E+17,475533913,Natia,2022-08-17,"Dallas, TX",within an hour,96%,97%,f,South Dallas,16,18,t,t,District 7,Dallas,Shared room in home,Shared room,1,2 shared baths,1,1,13,1,365,t,30,60,90,365,3/7/23,0,0,0,0,0,0,0,0,0,0,t,16,0,0,16,N/A
7.63E+17,236672153,Gerald,2019-01-14,"Mesquite, TX",N/A,N/A,N/A,f,N/A,2,2,t,f,District 8,Dallas,Entire home,Entire home/apt,10,2 baths,4,5,130,5,365,t,28,53,83,358,3/7/23,3,3,0,5,5,5,5,5,5,5,f,1,1,0,0,0.89
7.63E+17,372592509,Victor From CozySuites,2020-10-19,"Dallas, TX",within an hour,100%,98%,f,Dallas Downtown Historic District,56,139,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,5,2 baths,2,3,200,2,180,t,28,58,88,363,3/7/23,5,5,0,4.6,4.6,4.6,4.6,4.4,4.6,4.4,f,55,55,0,0,1.49
7.63E+17,437600431,Mauricio,2021-12-26,N/A,within an hour,100%,100%,t,Northwest Dallas,2,2,f,t,District 6,Dallas,Entire home,Entire home/apt,10,3 baths,4,5,206,1,365,t,22,39,58,327,3/7/23,1,1,0,5,5,5,5,5,5,5,t,2,2,0,0,0.34
7.63E+17,14441395,Matthew,2014-04-18,United States,within an hour,100%,99%,t,Oak Lawn,17,33,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,1,112,2,365,t,26,56,86,361,3/7/23,5,5,0,5,4.8,5,5,5,4.8,4.8,f,13,13,0,0,1.67
7.55E+17,431748203,Edith,2021-11-13,"Minneapolis, MN",within an hour,100%,100%,t,Calhoun Isles,13,14,t,t,District 4,Dallas,Entire townhouse,Entire home/apt,6,1.5 baths,2,3,130,1,365,t,15,38,68,338,3/7/23,11,11,3,5,5,4.82,5,5,4.73,4.91,t,5,3,2,0,2.82
7.57E+17,22958950,Pasang,2014-10-25,"Dallas, TX",within an hour,100%,98%,t,Victory Park,1,2,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,1,139,1,28,t,12,35,49,49,3/7/23,35,35,11,4.91,4.94,4.94,4.74,4.91,4.97,4.91,f,1,1,0,0,9.38
7.55E+17,486830314,Legacy Management Corp,2022-11-08,"Dallas, TX",within an hour,100%,99%,t,Far North Dallas,2,2,t,t,District 11,Dallas,Entire condo,Entire home/apt,4,1 bath,1,1,96,1,1125,t,22,30,30,30,3/7/23,32,32,5,4.59,4.69,4.66,4.69,4.66,4.72,4.59,f,2,2,0,0,9.06
7.56E+17,426247106,James,2021-10-06,"Dallas, TX",within an hour,100%,100%,t,Cedars,1,1,t,t,District 2,Dallas,Entire home,Entire home/apt,6,3 baths,3,3,148,2,1125,t,12,27,52,139,3/7/23,22,22,7,5,5,4.95,4.91,5,4.77,4.95,f,1,1,0,0,5.74
7.56E+17,486876680,Cammie Louise Larue,2022-11-08,"Dallas, TX",within an hour,100%,100%,f,Old East Dallas,1,1,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,2,1 bath,1,3,66,28,1125,t,0,0,20,86,3/7/23,4,4,0,5,5,5,5,5,5,5,f,1,1,0,0,1.19
7.56E+17,43042344,Heath,2015-08-31,"Dallas, TX",within an hour,100%,100%,f,Old East Dallas,311,333,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,2,2 baths,1,1,94,2,365,t,24,46,76,351,3/7/23,12,12,3,4.08,4.17,4.25,3.5,4,4.42,4,f,155,155,0,0,3.19
7.56E+17,43042344,Heath,2015-08-31,"Dallas, TX",within an hour,100%,100%,f,Old East Dallas,311,333,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,2,1 bath,1,1,116,2,365,t,25,55,85,352,3/7/23,16,16,5,4.63,4.88,4.63,4.63,4.75,4.63,4.88,f,155,155,0,0,4.29
7.56E+17,43042344,Heath,2015-08-31,"Dallas, TX",within an hour,100%,100%,f,Old East Dallas,311,333,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,2,1 bath,1,1,112,2,365,t,25,55,85,359,3/7/23,8,8,2,3.25,3.5,2.88,4.38,4,3.63,3.13,f,155,155,0,0,2.24
7.56E+17,88789440,Jacob,2016-08-08,"Dallas, TX",within an hour,100%,94%,f,Old East Dallas,1,1,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,1,99,1,1125,t,8,23,30,148,3/7/23,3,3,0,5,5,5,5,5,5,5,f,1,1,0,0,0.89
7.63E+17,454477286,Kyng,2022-04-15,"Dallas, TX",within an hour,100%,76%,t,Dallas Downtown Historic District,1,1,t,t,District 2,Dallas,Private room in rental unit,Private room,2,1 private bath,1,1,75,1,365,t,25,55,85,360,3/7/23,2,2,2,5,5,5,5,5,5,5,f,1,0,1,0,2
7.63E+17,488235936,Olusegun,2022-11-18,N/A,within an hour,100%,100%,f,Lower Greenville,2,2,t,t,District 2,Dallas,Entire home,Entire home/apt,8,2 baths,4,4,146,1,1125,t,5,24,43,43,3/7/23,3,3,3,4.33,4.33,4,4.67,5,5,4.67,t,2,2,0,0,3
7.63E+17,384827082,Taylor,2021-01-16,"Denver, CO",within an hour,100%,98%,f,South Lamar,29,45,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,2,82,14,365,t,27,57,87,362,3/7/23,0,0,0,0,0,0,0,0,0,0,f,7,7,0,0,N/A
7.63E+17,488241524,Jackie,2022-11-18,N/A,within an hour,100%,100%,f,Oak Cliff,1,1,t,t,District 1,Dallas,Entire home,Entire home/apt,6,2 baths,2,2,255,2,30,t,25,55,85,265,3/7/23,2,2,2,5,5,5,5,5,5,4.5,f,1,1,0,0,2
7.63E+17,475533913,Natia,2022-08-17,"Dallas, TX",within an hour,96%,97%,f,South Dallas,16,18,t,t,District 7,Dallas,Shared room in home,Shared room,1,2 shared baths,1,1,14,1,365,t,22,52,82,357,3/7/23,0,0,0,0,0,0,0,0,0,0,t,16,0,0,16,N/A
7.63E+17,5615582,RoomPicks,2013-03-25,"Miami, FL",within an hour,100%,100%,f,Clearwater Beach,2324,7784,t,t,District 6,Dallas,Room in hotel,Private room,16,4 baths,4,8,759,1,365,t,0,4,4,4,3/7/23,0,0,0,0,0,0,0,0,0,0,t,30,0,30,0,N/A
7.63E+17,5615582,RoomPicks,2013-03-25,"Miami, FL",within an hour,100%,100%,f,Clearwater Beach,2324,7784,t,t,District 6,Dallas,Room in hotel,Private room,16,4 baths,4,8,759,1,365,t,0,4,4,4,3/7/23,0,0,0,0,0,0,0,0,0,0,t,30,0,30,0,N/A
7.63E+17,5615582,RoomPicks,2013-03-25,"Miami, FL",within an hour,100%,100%,f,Clearwater Beach,2324,7784,t,t,District 6,Dallas,Room in hotel,Private room,12,3 baths,3,6,569,1,365,t,0,4,4,4,3/7/23,0,0,0,0,0,0,0,0,0,0,t,30,0,30,0,N/A
7.63E+17,5615582,RoomPicks,2013-03-25,"Miami, FL",within an hour,100%,100%,f,Clearwater Beach,2324,7784,t,t,District 6,Dallas,Room in hotel,Private room,12,3 baths,3,6,569,1,365,t,0,4,4,4,3/7/23,0,0,0,0,0,0,0,0,0,0,t,30,0,30,0,N/A
7.57E+17,475200516,Kh,2022-08-15,N/A,within an hour,100%,99%,t,Parkdale,10,11,t,t,District 7,Dallas,Private room in home,Private room,1,1 shared bath,1,1,41,1,1125,t,27,57,87,361,3/7/23,6,6,3,4.17,4.33,4.17,4.33,4.67,4.5,4.33,t,10,0,2,8,1.71
7.63E+17,5615582,RoomPicks,2013-03-25,"Miami, FL",within an hour,100%,100%,f,Clearwater Beach,2324,7784,t,t,District 2,Dallas,Room in hotel,Private room,8,2 baths,2,4,379,1,365,t,3,19,44,241,3/7/23,0,0,0,0,0,0,0,0,0,0,t,30,0,30,0,N/A
7.63E+17,5615582,RoomPicks,2013-03-25,"Miami, FL",within an hour,100%,100%,f,Clearwater Beach,2324,7784,t,t,District 6,Dallas,Room in hotel,Private room,8,2 baths,2,4,379,1,365,t,3,19,44,241,3/7/23,0,0,0,0,0,0,0,0,0,0,t,30,0,30,0,N/A
7.56E+17,43042344,Heath,2015-08-31,"Dallas, TX",within an hour,100%,100%,f,Old East Dallas,311,333,t,t,District 4,Dallas,Entire home,Entire home/apt,4,1 bath,1,2,87,2,365,t,27,57,87,362,3/7/23,10,10,1,4.2,4.6,4.8,4.5,4.6,4,4.1,f,155,155,0,0,2.61
7.56E+17,43042344,Heath,2015-08-31,"Dallas, TX",within an hour,100%,100%,f,Old East Dallas,311,333,t,t,District 14,Dallas,Entire townhouse,Entire home/apt,4,2 baths,2,2,164,2,365,t,0,26,56,275,3/7/23,4,4,0,4.25,4.25,3.75,3.75,3.5,4.25,4.25,f,155,155,0,0,1.6
7.56E+17,43042344,Heath,2015-08-31,"Dallas, TX",within an hour,100%,100%,f,Old East Dallas,311,333,t,t,District 2,Dallas,Entire home,Entire home/apt,4,3.5 baths,2,2,184,2,365,t,29,59,89,317,3/7/23,8,8,2,4.13,4.38,4,4.25,4.13,4.63,3.88,t,155,155,0,0,2.11
7.56E+17,47487405,Ashley,2015-10-26,"Dallas, TX",within an hour,100%,93%,t,Knox / Henderson,5,5,t,t,District 14,Dallas,Entire home,Entire home/apt,6,2 baths,3,3,612,2,14,t,19,45,71,156,3/7/23,6,6,2,5,5,5,5,5,5,5,f,5,5,0,0,1.61
7.63E+17,5615582,RoomPicks,2013-03-25,"Miami, FL",within an hour,100%,100%,f,Clearwater Beach,2324,7784,t,t,District 6,Dallas,Room in hotel,Private room,2,1 bath,1,1,189,1,365,t,3,19,44,241,3/7/23,0,0,0,0,0,0,0,0,0,0,t,30,0,30,0,N/A
7.63E+17,5615582,RoomPicks,2013-03-25,"Miami, FL",within an hour,100%,100%,f,Clearwater Beach,2324,7784,t,t,District 6,Dallas,Room in hotel,Private room,2,1 bath,1,1,189,1,365,t,3,19,44,241,3/7/23,0,0,0,0,0,0,0,0,0,0,t,30,0,30,0,N/A
7.57E+17,475200516,Kh,2022-08-15,N/A,within an hour,100%,99%,t,Parkdale,10,11,t,t,District 7,Dallas,Shared room in home,Shared room,1,1 shared bath,1,2,33,1,1125,t,5,35,65,340,3/7/23,2,2,1,5,5,5,5,5,5,5,t,10,0,2,8,0.91
7.63E+17,5615582,RoomPicks,2013-03-25,"Miami, FL",within an hour,100%,100%,f,Clearwater Beach,2324,7784,t,t,District 6,Dallas,Room in hotel,Private room,4,1 bath,1,2,189,1,365,t,3,19,44,241,3/7/23,0,0,0,0,0,0,0,0,0,0,t,30,0,30,0,N/A
7.63E+17,5615582,RoomPicks,2013-03-25,"Miami, FL",within an hour,100%,100%,f,Clearwater Beach,2324,7784,t,t,District 6,Dallas,Room in hotel,Private room,4,1 bath,1,2,189,1,365,t,3,19,44,241,3/7/23,0,0,0,0,0,0,0,0,0,0,t,30,0,30,0,N/A
7.57E+17,475200516,Kh,2022-08-15,N/A,within an hour,100%,99%,t,Parkdale,10,11,t,t,District 7,Dallas,Private room in home,Private room,1,1 shared bath,1,1,44,1,1125,t,18,48,78,353,3/7/23,2,2,0,5,5,5,5,5,4,4.5,t,10,0,2,8,0.61
7.63E+17,14441395,Matthew,2014-04-18,United States,within an hour,100%,99%,t,Oak Lawn,17,33,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,1,107,2,365,t,21,51,81,356,3/7/23,10,10,1,5,4.9,4.9,5,5,5,5,f,13,13,0,0,2.97
7.57E+17,189992337,Jeff,2018-05-16,"Washington, DC",within an hour,100%,99%,f,North Central Pensacola,6,6,t,t,District 2,Dallas,Entire loft,Entire home/apt,2,1 bath,1,1,80,2,365,t,0,1,31,31,3/7/23,0,0,0,0,0,0,0,0,0,0,t,3,3,0,0,N/A
7.57E+17,72859868,Angela,2016-05-19,"Dallas, TX",within an hour,100%,100%,f,West Dallas,1,1,t,t,District 6,Dallas,Entire bungalow,Entire home/apt,11,2 baths,3,3,316,1,365,t,24,51,81,356,3/7/23,2,2,0,5,5,5,5,5,4.5,4.5,t,1,1,0,0,0.59
7.63E+17,169945858,A-Solutions BnB,2018-01-25,"Dallas, TX",within an hour,100%,100%,t,Madison Estates,5,11,t,t,District 2,Dallas,Entire home,Entire home/apt,6,2 baths,2,3,125,2,1125,t,20,49,79,354,3/7/23,6,6,1,4.83,4.5,5,5,5,5,4.67,t,2,2,0,0,1.76
7.64E+17,108514926,Dalls,2016-12-26,"Houston, TX",within an hour,100%,94%,f,Oak Lawn,283,465,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,2,127,28,365,t,24,54,84,359,3/7/23,0,0,0,0,0,0,0,0,0,0,t,248,248,0,0,N/A
7.64E+17,244568120,Kyle,2019-02-21,"Villa Rica, GA",within an hour,96%,99%,f,Dallas Downtown Historic District,4,10,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,4,2 baths,2,2,204,1,365,t,18,35,60,327,3/7/23,13,13,4,4.92,4.92,4.85,4.77,5,4.85,4.92,t,2,1,1,0,4.15
7.64E+17,452749393,Jacob,2022-04-04,"Dallas, TX",within an hour,92%,99%,t,Old East Dallas,8,8,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,2,1 bath,1,1,103,1,365,t,29,59,89,364,3/7/23,7,7,1,5,5,5,5,5,4.86,5,f,5,5,0,0,2.8
7.64E+17,452749393,Jacob,2022-04-04,"Dallas, TX",within an hour,92%,99%,t,Old East Dallas,8,8,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,2,1 bath,1,1,125,1,365,t,18,48,78,353,3/7/23,9,9,2,4.89,5,4.78,5,4.89,4.44,4.89,f,5,5,0,0,2.81
7.56E+17,461689060,SOBE Estates,2022-05-30,"Plano, TX",within an hour,96%,99%,f,Northwest Dallas,3,4,t,t,District 13,Dallas,Entire home,Entire home/apt,14,3 baths,4,9,169,2,28,t,11,41,68,343,3/7/23,13,13,2,4.62,4.92,4.69,4.92,5,4.92,4.77,f,1,1,0,0,3.86
7.56E+17,63917838,Jasmine,2016-03-21,"Dallas, TX",within an hour,100%,99%,t,Southeast Dallas,9,10,t,t,District 6,Dallas,Entire townhouse,Entire home/apt,8,4.5 baths,4,4,333,2,90,t,20,38,61,144,3/7/23,11,11,4,4.91,4.91,5,5,5,4.45,4.82,f,4,4,0,0,3.3
7.56E+17,203603888,Kennery,2018-07-19,"Dallas, TX",within an hour,100%,100%,t,Dallas Downtown Historic District,4,4,t,t,District 2,Dallas,Entire townhouse,Entire home/apt,6,2.5 baths,3,4,286,1,365,t,4,19,32,246,3/7/23,41,41,9,4.9,4.98,4.83,4.9,4.9,4.83,4.88,t,4,4,0,0,10.51
7.72E+17,49223091,Erik,2015-11-17,"Dallas, TX",within an hour,100%,92%,f,Old East Dallas,6,6,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,2,1 bath,1,1,72,1,999,t,5,35,65,340,3/7/23,4,4,1,4.5,4,4.25,5,5,3.75,4.25,f,6,6,0,0,1.94
7.72E+17,85191538,Mac,2016-07-21,"Glyndon, MD",within an hour,100%,100%,f,Central Dallas,8,8,t,t,District 1,Dallas,Entire home,Entire home/apt,16,4 baths,6,9,356,1,30,t,11,33,62,62,3/7/23,8,8,1,4.75,4.88,4.88,5,4.5,4.5,4.63,t,7,7,0,0,2.76
