id,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
7.50735E+17,378270433,Argest,2020-12-04,"Fort Worth, TX",within an hour,100%,98%,t,Linwood,54,80,t,t,Austin,78745,Entire home,Entire home/apt,7,N/A,3.5 baths,3,3,162.00,3,365,t,12,31,57,267,3,3,1,5,4.33,5,5,5,5,5,f,2,2,0,0,1.22
7.50736E+17,56373541,A Stay Above The Rest,2016-01-27,"Austin, TX",within an hour,100%,98%,t,Highland Lake Estates,49,60,t,t,"Cedar Park, Texas, United States",78729,Entire home,Entire home/apt,8,N/A,2 baths,4,4,284.00,1,365,t,22,40,67,132,4,4,1,5,5,5,5,5,5,5,f,19,19,0,0,1.6
7.50779E+17,34968706,Alex,2015-06-04,N/A,within an hour,100%,100%,t,MLK,11,13,t,t,Austin,78701,Entire condo,Entire home/apt,4,N/A,1 bath,1,2,199.00,1,28,t,15,42,72,99,17,17,6,4.94,5,4.94,4.76,4.88,4.71,4.76,t,5,5,0,0,4.02
7.50819E+17,13868572,Doug,2014-04-03,"Austin, TX",within an hour,100%,60%,f,Austin Lake Hills,1,1,t,t,Austin,78733,Entire home,Entire home/apt,5,N/A,2 baths,3,3,190.00,7,365,t,29,59,89,364,1,1,0,5,5,5,4,5,5,5,f,1,1,0,0,0.24
7.50839E+17,3105486,Adam,2012-07-30,N/A,within an hour,100%,93%,f,Greater South River City,4,12,t,t,Austin,78704,Entire condo,Entire home/apt,2,N/A,1 bath,1,1,250.00,5,365,t,9,32,62,199,1,1,0,4,2,4,5,5,5,3,t,4,4,0,0,0.61
7.50862E+17,51183342,Hunter,2015-12-13,"Austin, TX",within an hour,86%,95%,t,South Congress,25,34,t,t,Austin,78704,Entire home,Entire home/apt,5,N/A,1 bath,2,2,159.00,1,365,t,12,12,12,12,14,14,4,4.79,5,4.79,4.86,4.93,5,4.93,t,11,11,0,0,3.21
7.50909E+17,279504651,Patricianne,2019-07-26,"Pflugerville, TX",a few days or more,0%,92%,f,Canyon Creek,3,8,t,t,Austin,78726,Private room in rental unit,Private room,2,N/A,1 private bath,1,1,93.00,1,365,t,30,60,88,363,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,3,0,3,0,N/A
7.50918E+17,35817561,Jen And Steven,2015-06-14,"Austin, TX",within an hour,100%,100%,t,Dawson,87,88,t,t,Austin,78723,Entire rental unit,Entire home/apt,6,N/A,2 baths,2,2,131.00,1,1125,t,24,54,84,359,12,12,2,5,5,5,5,5,4.92,5,t,86,86,0,0,3.24
7.5092E+17,19789523,Lisa,2014-08-10,"Austin, TX",within an hour,100%,100%,f,N/A,2,2,t,t,Austin,78744,Private room in home,Private room,2,N/A,1 private bath,1,1,90.00,1,30,t,17,45,75,75,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,2,1,1,0,N/A
7.50936E+17,201127651,Vacasa Texas,2018-07-09,N/A,within an hour,89%,99%,f,Lake Highlands,390,770,t,t,Austin,78745,Entire guesthouse,Entire home/apt,8,N/A,2 baths,3,4,378.00,2,365,t,29,59,89,364,1,1,0,5,5,5,5,5,5,5,t,16,16,0,0,0.26
7.5094E+17,114230450,Bailey,2017-01-31,"Austin, TX",within an hour,100%,90%,f,Bouldin Creek,1,1,t,t,Austin,78704,Entire home,Entire home/apt,2,N/A,1 bath,1,1,360.00,2,90,t,14,40,70,160,3,3,2,5,5,5,5,5,5,5,f,1,1,0,0,0.73
7.5097E+17,96582917,Polaris,2016-09-24,"Austin, TX",within a few hours,100%,100%,f,Austins' Colony,1,1,t,t,Austin,78725,Entire home,Entire home/apt,5,N/A,2.5 baths,2,2,75.00,2,365,t,0,3,19,24,8,8,0,4.13,4.38,4.5,4.5,4.25,3.75,4.5,f,1,1,0,0,1.98
7.5098E+17,35817561,Jen And Steven,2015-06-14,"Austin, TX",within an hour,100%,100%,t,Dawson,87,88,t,t,Austin,78741,Entire rental unit,Entire home/apt,6,N/A,2 baths,2,2,126.00,1,1125,t,24,50,52,327,16,16,6,4.69,4.81,4.81,4.63,4.56,4.75,4.69,t,86,86,0,0,3.69
7.5119E+17,107434423,Blueground,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4806,5355,t,t,Austin,78741,Entire rental unit,Entire home/apt,2,N/A,1 bath,1,1,140.00,31,1125,t,0,12,42,317,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,134,134,0,0,N/A
7.51347E+17,28227068,Miss,2015-02-23,"Austin, TX",within an hour,100%,97%,f,South Austin,3,8,t,f,Austin,78745,Entire home,Entire home/apt,8,N/A,3 baths,4,4,376.00,1,60,t,14,34,64,326,6,6,2,4.83,4.83,4.67,5,4.83,4.67,4.83,f,2,2,0,0,2.17
7.51417E+17,45547123,Kyle,2015-10-01,"Austin, TX",within a few hours,100%,56%,t,North Loop,7,9,t,t,Austin,78751,Private room in rental unit,Private room,2,N/A,1 shared bath,1,1,53.00,28,31,t,0,0,0,0,2,2,0,5,4.5,4.5,5,5,5,5,f,6,0,3,3,0.92
7.51527E+17,171918351,Abigail,2018-02-06,"Houston, TX",within an hour,100%,98%,f,Braeswood Place,24,52,t,t,Austin,78727,Entire rental unit,Entire home/apt,6,N/A,2 baths,2,2,61.00,3,1125,t,16,32,32,166,4,4,0,4.5,4.5,4.25,5,4.5,4.5,4.5,f,12,12,0,0,1.01
7.51576E+17,458767476,Fionn,2022-05-12,"Austin, TX",within an hour,100%,77%,f,Southeast Austin,3,3,t,f,Austin,78744,Private room in home,Private room,1,N/A,1 shared bath,1,1,90.00,30,365,t,0,0,16,290,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,3,0,3,0,N/A
7.51598E+17,98912715,Ronda,2016-10-09,"Austin, TX",within an hour,100%,100%,t,Barton Valley,1,1,t,t,Austin,78735,Private room in condo,Private room,2,N/A,1 private bath,1,1,83.00,1,14,t,20,46,76,351,10,10,0,5,5,5,5,5,5,5,t,1,0,1,0,2.29
7.51598E+17,3789132,Clara,2012-10-07,"Austin, TX",within an hour,100%,100%,f,East Cesar Chavez,1,5,t,t,Austin,78702,Private room in rental unit,Private room,1,N/A,1 private bath,1,1,75.00,3,31,t,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,1,0,1,0,N/A
7.5161E+17,9487203,Andrew,2013-10-17,"Dallas, TX",N/A,N/A,N/A,f,Windsor Park,1,1,f,t,Austin,78723,Entire home,Entire home/apt,5,N/A,2.5 baths,3,2,378.00,1,365,t,4,4,4,138,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,1,1,0,0,N/A
7.51937E+17,107434423,Blueground,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4806,5355,t,t,Austin,78725,Entire rental unit,Entire home/apt,4,N/A,2 baths,2,2,194.00,31,1125,t,23,53,83,358,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,134,134,0,0,N/A
7.51938E+17,107434423,Blueground,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4806,5355,t,t,Austin,78725,Entire rental unit,Entire home/apt,2,N/A,1 bath,1,1,132.00,31,1125,t,0,28,58,333,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,134,134,0,0,N/A
7.51947E+17,457752424,Allyse,2022-05-06,N/A,a few days or more,0%,100%,f,Holly,1,3,t,f,Austin,78702,Entire home,Entire home/apt,4,N/A,1 bath,2,2,125.00,20,365,t,30,60,90,364,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,1,1,0,0,N/A
7.52055E+17,405833537,Frontdesk,2021-06-07,"Austin, TX",within an hour,100%,99%,f,Central Austin,34,34,t,t,Austin,78758,Entire rental unit,Entire home/apt,4,N/A,2 baths,2,2,223.00,1,180,t,9,30,55,325,15,15,3,4.87,4.93,4.8,4.53,4.67,4.87,4.73,t,34,34,0,0,3.69
7.5206E+17,1501603,Isac,2011-12-13,"Austin, TX",N/A,N/A,N/A,f,N/A,1,1,t,t,Austin,78728,Entire home,Entire home/apt,6,N/A,2 baths,3,4,159.00,1,28,t,14,36,66,156,9,9,4,5,5,5,5,4.89,5,4.67,t,1,1,0,0,2.62
7.52086E+17,228867269,Mitchell,2018-12-03,"Austin, TX",within an hour,100%,N/A,f,N/A,1,1,t,t,Austin,78744,Entire home,Entire home/apt,6,N/A,3 baths,3,3,"1,286.00",4,14,t,23,53,83,358,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,1,1,0,0,N/A
7.52125E+17,452535222,Chesley,2022-04-03,N/A,within an hour,100%,100%,f,Zilker,1,1,t,t,Austin,78704,Entire rental unit,Entire home/apt,4,N/A,1 bath,1,1,169.00,2,1125,t,6,20,21,54,6,6,1,4.5,4.83,4.17,5,5,4.83,4.5,f,1,1,0,0,2.47
7.52166E+17,67578038,Coy,2016-04-17,"Austin, TX",within a day,50%,N/A,f,Apache Shores,1,1,t,t,Austin,78734,Entire home,Entire home/apt,8,N/A,2 baths,3,4,457.00,3,365,t,30,60,90,365,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,1,1,0,0,N/A
7.52233E+17,2711307,Michelle,2012-06-22,"New York, NY",within an hour,100%,90%,t,Downtown Austin,1,4,t,t,Austin,78701,Entire rental unit,Entire home/apt,2,N/A,1 bath,N/A,1,231.00,3,7,t,3,3,3,3,4,4,0,5,5,5,5,5,5,5,f,1,1,0,0,1.02
7.52278E+17,486243658,Ivan,2022-11-03,"Austin, TX",within an hour,100%,100%,f,Southeast Austin,1,1,t,t,Austin,78744,Entire home,Entire home/apt,8,N/A,2 baths,3,4,181.00,30,90,t,8,38,68,343,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,1,1,0,0,N/A
7.52391E+17,11721043,Ricky,2014-01-28,"Waterford, ME",within an hour,100%,96%,t,Dawson,2,3,t,t,Austin,78704,Entire townhouse,Entire home/apt,4,N/A,2.5 baths,2,3,125.00,30,240,t,30,60,90,364,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,1,1,0,0,N/A
7.5241E+17,396784850,Grand Welcome,2021-04-13,"Torrance, CA",N/A,N/A,N/A,f,Talbot's Corner,634,1302,t,f,Austin,78704,Entire home,Entire home/apt,4,N/A,1 bath,2,2,200.00,2,365,t,11,28,48,319,3,3,1,4.67,5,5,4,4,5,5,t,10,10,0,0,1.5
7.52438E+17,486232518,Joe,2022-11-03,N/A,within an hour,100%,100%,f,North Austin Civic Association,1,1,f,t,Austin,78758,Entire vacation home,Entire home/apt,2,N/A,1 bath,1,1,90.00,28,365,t,0,0,24,298,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,1,1,0,0,N/A
7.52441E+17,133712285,Laura,2017-06-06,"Santa Monica, CA",N/A,N/A,100%,f,Clarksville,1,2,t,t,Austin,78703,Entire home,Entire home/apt,8,N/A,3 baths,2,2,571.00,1,1125,t,0,0,0,240,1,1,0,5,5,5,5,5,5,5,f,1,1,0,0,0.3
7.52528E+17,263502162,Landing,2019-05-22,"San Francisco, CA",within a few hours,87%,99%,f,Charter Oak,3294,4530,t,t,Austin,78717,Entire rental unit,Entire home/apt,4,N/A,2 baths,2,2,125.00,30,365,t,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,t,162,162,0,0,N/A
7.52601E+17,141885946,CozySuites,2017-07-22,"New York, NY",within an hour,100%,99%,f,Northeast Alexandria,69,90,t,t,Austin,78746,Entire rental unit,Entire home/apt,6,N/A,1 bath,2,3,171.00,2,180,t,20,43,73,348,3,3,1,4.67,5,5,5,5,4.67,4.67,f,57,57,0,0,0.76
7.52701E+17,24641560,Ian,2014-12-09,"San Antonio, TX",within an hour,100%,100%,t,Highland,3,3,t,t,Austin,78752,Entire home,Entire home/apt,4,N/A,1 bath,2,2,210.00,2,365,t,21,45,75,75,17,17,2,5,5,5,5,4.94,5,4.88,f,1,1,0,0,3.89
7.52747E+17,106649223,The Bindel,2016-12-08,"Austin, TX",within a few hours,100%,92%,f,North Burnet,74,167,t,t,Austin,78758,Entire serviced apartment,Entire home/apt,2,N/A,1 bath,1,1,109.00,30,365,t,30,60,90,364,1,1,0,5,5,5,5,4,5,4,f,74,74,0,0,0.3
7.52755E+17,434308464,AvantStay,2021-12-01,N/A,within an hour,100%,100%,f,Comanche Trail,20,25,t,t,Austin,78704,Entire home,Entire home/apt,8,N/A,2.5 baths,3,4,286.00,1,365,t,22,51,74,320,8,8,1,4.88,4.88,5,5,4.75,4.88,4.75,t,20,20,0,0,1.88
7.52826E+17,54882601,Justin,2016-01-16,N/A,within an hour,100%,100%,t,Brazos,4,4,t,t,Austin,78753,Entire home,Entire home/apt,8,N/A,2 baths,4,4,252.00,2,90,t,17,36,63,167,13,13,2,5,5,4.92,5,5,4.46,4.85,f,2,2,0,0,3.15
7.52868E+17,55899566,Ronald And Natalie,2016-01-24,"Austin, TX",within an hour,100%,100%,t,N/A,6,11,t,t,Austin,78724,Entire place,Entire home/apt,10,N/A,7.5 baths,5,6,"1,697.00",2,365,t,27,55,83,258,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,6,6,0,0,N/A
7.52897E+17,486355153,Dung,2022-11-04,"Austin, TX",within an hour,100%,100%,f,N/A,1,1,t,t,Austin,78724,Entire home,Entire home/apt,6,N/A,2 baths,3,3,169.00,1,31,t,23,46,76,346,13,13,4,4.69,4.77,4.69,4.85,5,4.85,4.54,f,1,1,0,0,3.15
7.52901E+17,486197239,Gennadii,2022-11-03,"Austin, TX",within an hour,100%,100%,f,Bailey Oaks,1,4,t,f,Austin,78729,Entire home,Entire home/apt,2,N/A,1.5 baths,1,1,62.00,2,30,t,14,14,14,28,9,9,0,4.22,4.11,4.56,4.44,4.22,4.67,4.22,t,1,1,0,0,2.08
7.52921E+17,210733801,Above Vacation,2018-08-20,"Austin, TX",within an hour,100%,82%,f,Rollingwood,85,92,t,t,Austin,78746,Entire home,Entire home/apt,14,N/A,3.5 baths,5,9,"1,980.00",1,365,t,25,53,81,309,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,t,51,51,0,0,N/A
7.52924E+17,3985623,Julianne,2012-10-26,"Austin, TX",within a day,100%,100%,f,Northwest Hills,1,1,t,t,Austin,78731,Entire home,Entire home/apt,6,N/A,2.5 baths,3,4,258.00,2,45,t,4,9,16,226,6,6,1,5,5,5,4.83,5,4.83,4.83,f,1,1,0,0,1.57
7.5304E+17,56748811,Samuel,2016-01-30,"Austin, TX",within an hour,100%,96%,f,North Loop,2,2,t,t,Austin,78744,Entire home,Entire home/apt,8,N/A,2 baths,4,4,229.00,1,365,t,0,0,0,175,5,5,0,5,5,5,5,4.8,4.8,5,f,2,2,0,0,1.21
7.5317E+17,450829696,Casey,2022-03-22,"Austin, TX",within an hour,100%,97%,t,Rio Robles,3,3,t,t,Austin,78733,Entire home,Entire home/apt,4,N/A,1 bath,2,2,357.00,1,1125,t,19,42,72,162,21,21,6,4.62,4.57,4.86,5,4.81,4.95,4.52,f,3,3,0,0,5.29
7.53556E+17,215392010,Kevin,2018-09-14,"Austin, TX",N/A,N/A,100%,f,The Woodlands,1,1,t,t,Austin,78724,Private room in home,Private room,2,N/A,1 private bath,1,1,102.00,1,365,t,30,60,90,365,1,1,0,5,5,5,5,5,5,5,t,1,0,1,0,0.25
7.53612E+17,35817561,Jen And Steven,2015-06-14,"Austin, TX",within an hour,100%,100%,t,Dawson,87,88,t,t,Austin,78741,Entire rental unit,Entire home/apt,4,N/A,1 bath,1,1,130.00,1,1125,t,29,59,89,364,18,18,5,4.78,4.83,4.72,4.72,4.89,4.72,4.67,t,86,86,0,0,4.29
7.53629E+17,35817561,Jen And Steven,2015-06-14,"Austin, TX",within an hour,100%,100%,t,Dawson,87,88,t,t,Austin,78741,Entire rental unit,Entire home/apt,6,N/A,2 baths,2,2,126.00,1,1125,t,0,17,19,294,7,7,1,4.86,5,5,5,5,5,4.86,t,86,86,0,0,1.89
7.5365E+17,486485914,Alex,2022-11-05,N/A,within an hour,64%,100%,f,North Burnet,1,1,t,t,Austin,78758,Entire rental unit,Entire home/apt,3,N/A,1 bath,1,1,156.00,1,365,t,28,58,88,356,1,1,0,1,1,1,1,1,1,1,f,1,1,0,0,0.24
7.53654E+17,14396195,Zain,2014-04-17,"Austin, TX",N/A,N/A,N/A,f,South Austin,1,2,t,t,Austin,78745,Entire townhouse,Entire home/apt,6,N/A,2.5 baths,3,3,179.00,170,730,t,29,59,89,363,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,1,1,0,0,N/A
7.53694E+17,279504651,Patricianne,2019-07-26,"Pflugerville, TX",a few days or more,0%,92%,f,Canyon Creek,3,8,t,t,Austin,78726,Private room in rental unit,Private room,2,N/A,1 private bath,1,1,142.00,1,365,t,30,60,90,365,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,t,3,0,3,0,N/A
7.537E+17,279504651,Patricianne,2019-07-26,"Pflugerville, TX",a few days or more,0%,92%,f,Canyon Creek,3,8,t,t,Austin,78726,Private room in rental unit,Private room,4,N/A,2 baths,2,2,195.00,1,365,t,30,60,90,365,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,t,3,0,3,0,N/A
7.5371E+17,408344815,Brandon,2021-06-21,N/A,within a few hours,100%,100%,f,Hornsby Glen,1,1,t,t,Austin,78725,Entire home,Entire home/apt,10,N/A,3 baths,4,5,443.00,1,365,t,22,41,71,340,2,2,2,5,5,5,5,5,5,5,f,1,1,0,0,2
7.53717E+17,69191999,Chi,2016-04-27,"Austin, TX",within a few hours,100%,84%,t,Upper Boggy Creek,5,7,t,t,Austin,78722,Entire guesthouse,Entire home/apt,8,N/A,2 baths,2,6,241.00,2,180,t,17,47,77,167,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,5,1,4,0,N/A
7.5393E+17,198893591,Vishal,2018-06-29,N/A,a few days or more,0%,100%,f,N/A,1,1,f,t,Austin,78749,Entire home,Entire home/apt,6,N/A,2.5 baths,4,4,575.00,1,365,t,30,60,90,365,2,2,0,5,5,5,5,5,5,5,f,1,1,0,0,0.49
7.54141E+17,93307480,Jerry,2016-09-03,N/A,within a day,100%,N/A,f,Windy Cove,1,2,t,f,Austin,78746,Entire villa,Entire home/apt,8,N/A,3 baths,3,4,"1,500.00",3,365,t,30,60,90,365,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,1,1,0,0,N/A
7.54312E+17,20902376,Bonnie,2014-09-03,"Bakersfield, CA",within an hour,99%,100%,f,Windermere Phase F,42,48,t,t,Austin,78741,Entire home,Entire home/apt,12,N/A,3 baths,4,7,392.00,2,30,t,17,33,55,300,12,12,2,5,5,5,5,5,5,5,f,3,3,0,0,3.05
7.5434E+17,225943258,Karpis,2018-11-15,"Austin, TX",within an hour,100%,97%,f,Chestnut,1,1,t,t,Austin,78702,Private room in home,Private room,2,N/A,1 private bath,1,1,81.00,1,75,t,11,30,60,327,15,15,5,5,5,5,5,5,5,4.93,f,1,0,1,0,3.72
7.54363E+17,486618124,Samuel,2022-11-06,"Austin, TX",within an hour,92%,96%,f,Copperfield,1,1,t,t,Austin,78753,Private room in home,Private room,2,N/A,1.5 shared baths,1,1,68.00,1,365,t,18,45,75,344,16,16,6,5,4.94,4.75,5,5,5,4.94,t,1,0,1,0,4.1
7.54425E+17,486633794,Drew,2022-11-06,N/A,within an hour,100%,100%,f,Oak Hill,2,2,t,t,Austin,78735,Entire guesthouse,Entire home/apt,2,N/A,1 bath,1,2,82.00,1,1125,t,18,38,61,327,27,27,12,4.67,4.78,4.56,4.96,4.96,4.85,4.7,t,1,1,0,0,9.76
7.54471E+17,18423209,Xiomara,2014-07-19,"Austin, TX",within an hour,100%,93%,f,Westfield,1,2,t,f,Austin,78703,Entire guest suite,Entire home/apt,4,N/A,1 bath,1,1,137.00,3,1125,t,2,2,2,196,7,7,1,4.86,4.86,4.71,4.86,5,4.57,4.71,t,1,1,0,0,1.76
7.54652E+17,212339137,D,2018-08-28,"Dallas, TX",within an hour,100%,50%,f,Hillside/University Meadows/Ridge Wood Park/North Stonewall Terrace,5,7,t,t,Austin,78703,Private room in home,Private room,1,N/A,2 baths,2,1,51.00,30,365,t,28,58,88,178,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,1,0,1,0,N/A
7.54881E+17,21356237,Anjanette,2014-09-15,"Austin, TX",within an hour,100%,100%,f,South Austin,1,1,t,t,Austin,78745,Entire home,Entire home/apt,4,N/A,1 bath,2,2,176.00,1,1125,t,14,37,67,331,15,15,5,4.87,5,4.8,5,5,4.93,4.87,f,1,1,0,0,4.84
7.54965E+17,3538703,Mike,2012-09-11,"Austin, TX",within an hour,100%,100%,t,Central East Austin,11,14,t,t,Austin,78722,Entire guesthouse,Entire home/apt,4,N/A,2.5 baths,2,2,714.00,31,365,t,0,0,12,102,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,2,2,0,0,N/A
7.55011E+17,151564418,Ana,2017-09-21,"Austin, TX",within an hour,100%,91%,f,Spicewood At Bullcreek,2,2,t,t,Austin,78750,Private room in home,Private room,2,N/A,1 private bath,1,1,111.00,1,31,t,16,31,52,316,7,7,0,5,5,5,5,5,5,5,f,2,0,2,0,1.76
7.55034E+17,50465204,Tara Elgin,2015-12-03,"Austin, TX",within an hour,100%,100%,f,Hyde Park,1,1,t,t,Austin,78751,Entire guesthouse,Entire home/apt,4,N/A,1 bath,1,1,239.00,2,365,t,19,41,71,161,14,14,2,5,5,5,5,5,4.93,5,t,1,1,0,0,3.41
7.55095E+17,4847469,Justin,2013-01-25,"Austin, TX",within a few hours,100%,78%,t,Rosewood,4,4,t,t,Austin,78702,Entire home,Entire home/apt,4,N/A,2 baths,3,3,265.00,28,365,t,0,0,28,118,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,4,4,0,0,N/A
7.55113E+17,78455367,Hotel Ella,2016-06-18,N/A,within a day,50%,75%,f,West Campus,12,12,t,t,Austin,78705,Room in boutique hotel,Private room,4,N/A,1 shared bath,N/A,2,350.00,1,365,t,18,37,65,301,1,1,0,5,4,5,5,5,4,4,t,12,0,12,0,0.25
7.55127E+17,78455367,Hotel Ella,2016-06-18,N/A,within a day,50%,75%,f,West Campus,12,12,t,t,Austin,78705,Room in boutique hotel,Private room,2,N/A,1 private bath,N/A,1,375.00,1,365,t,21,41,67,309,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,t,12,0,12,0,N/A
7.5513E+17,4010529,Rusty,2012-10-29,"Austin, TX",within an hour,100%,100%,f,Blackshear-Prospect Hill,1,4,t,t,Austin,78702,Entire home,Entire home/apt,6,N/A,2 baths,3,3,284.00,2,31,t,15,35,62,62,9,9,2,5,5,4.89,5,5,5,5,t,1,1,0,0,2.62
7.55133E+17,78455367,Hotel Ella,2016-06-18,N/A,within a day,50%,75%,f,West Campus,12,12,t,t,Austin,78705,Room in boutique hotel,Private room,2,N/A,1 private bath,1,1,348.00,1,365,t,25,46,74,318,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,t,12,0,12,0,N/A
7.55152E+17,363176761,Jaz Marie,2020-08-18,"Austin, TX",within an hour,100%,100%,f,MLK-183,1,1,t,t,Austin,78721,Entire home,Entire home/apt,12,N/A,2 baths,3,6,203.00,1,28,t,22,52,82,351,12,12,2,4.83,4.75,5,5,5,4.67,4.75,f,1,1,0,0,2.88
7.55158E+17,19956526,Wilder Ways,2014-08-13,"Austin, TX",within an hour,100%,99%,t,East Downtown,54,61,t,t,Austin,78704,Entire home,Entire home/apt,7,N/A,2 baths,3,4,337.00,2,90,t,14,27,57,327,6,6,3,5,5,5,5,5,5,5,t,4,4,0,0,2.43
7.55285E+17,42795006,Miles,2015-08-28,"Austin, TX",within a day,100%,33%,f,Southeast Austin,2,2,t,t,Austin,78744,Entire home,Entire home/apt,3,N/A,1 bath,2,2,73.00,31,200,t,10,40,70,345,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,2,2,0,0,N/A
7.55629E+17,145481373,Martin,2017-08-11,"Austin, TX",within an hour,100%,100%,f,North Burnet,1,1,t,t,Austin,78758,Entire rental unit,Entire home/apt,4,N/A,1 bath,1,1,159.00,1,1125,t,16,42,69,199,11,11,6,5,5,5,5,5,5,5,t,1,1,0,0,4.4
7.55673E+17,78455367,Hotel Ella,2016-06-18,N/A,within a day,50%,75%,f,West Campus,12,12,t,t,Austin,78705,Room in boutique hotel,Private room,2,N/A,1 private bath,N/A,1,357.00,1,365,t,22,43,70,312,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,t,12,0,12,0,N/A
7.55678E+17,114023820,Hunter,2017-01-30,"Austin, TX",within an hour,98%,100%,f,South Lamar,32,40,t,t,Austin,78704,Entire rental unit,Entire home/apt,4,N/A,1 bath,1,1,78.00,2,365,t,19,49,79,127,13,13,1,4.62,4.46,4.54,5,4.38,4.77,4.54,t,32,26,6,0,3.55
7.55682E+17,276920863,Susana,2019-07-17,"Austin, TX",within an hour,95%,100%,f,South Lamar,43,88,t,t,Austin,78705,Entire rental unit,Entire home/apt,3,N/A,1 bath,1,2,105.00,2,365,t,24,54,84,162,9,9,1,4,4.33,3.89,4.22,4.44,4.33,4.22,t,41,41,0,0,2.7
7.55688E+17,342014,Mandy,2011-01-10,"Austin, TX",within an hour,100%,100%,f,South Austin,1,4,t,t,Austin,78749,Entire home,Entire home/apt,12,N/A,2 baths,3,8,448.00,2,1125,t,13,34,59,76,7,7,3,5,5,5,5,5,5,5,f,1,1,0,0,3.33
7.55711E+17,95139463,Felicity,2016-09-14,"Aurora, NY",within an hour,98%,88%,f,West Campus,34,79,t,f,Austin,78701,Entire rental unit,Entire home/apt,2,N/A,1 bath,1,1,99.00,30,365,t,30,60,89,89,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,17,17,0,0,N/A
7.55721E+17,119143694,Paola,2017-03-04,"Austin, TX",within an hour,100%,100%,f,Westwood,8,9,t,f,Austin,78746,Entire townhouse,Entire home/apt,6,N/A,2 baths,3,3,253.00,3,182,t,20,45,75,193,5,5,1,4.8,5,4.8,4.8,5,5,4.8,f,1,1,0,0,1.32
7.55744E+17,407710536,Oasis,2021-06-17,United States,within an hour,97%,99%,f,East Riverside - Oltorf,40,64,t,t,Austin,78701,Entire rental unit,Entire home/apt,4,N/A,1 bath,1,2,219.00,5,360,t,14,30,30,30,2,2,0,5,5,5,5,5,4.5,5,f,12,12,0,0,1.5
7.55765E+17,94705836,Austin,2016-09-11,"Austin, TX",within an hour,100%,100%,t,Central East Austin,49,54,t,t,Austin,78752,Entire rental unit,Entire home/apt,4,N/A,1 bath,2,2,87.00,3,100,t,0,14,44,134,5,5,0,4.6,4.6,5,5,4.8,4.4,4.6,f,17,17,0,0,1.7
